exchange_token,trading_symbol,company_name,close_price,expiry,strike,tick_size,lot_size,instrument_name,option_type,segment,exchange,fin_instrm_pdct_tp_cd,asset_code
43460,COLPAL25FEB1360PE,COLPAL,0,27-Feb-2025,1360.0000,0.0500,175,OPTSTK,PE,XX,NFO,,
37062,HUDCO25FEB360CE,HUDCO,0,27-Feb-2025,360.0000,0.0500,2425,OPTSTK,CE,XX,NFO,,
56575,CDSL25JAN940PE,CDSL,0,30-Jan-2025,940.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
123357,JKCEMENT25MAR4200CE,JKCEMENT,578.55,27-Mar-2025,4200.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
45096,NIFTYNXT5025JAN62700CE,NIFTYNXT50,8772.85,30-Jan-2025,62700.0000,0.0500,10,OPTIDX,CE,XX,NFO,,
50925,NIFTY2521318550CE,NIFTY,0,13-Feb-2025,18550.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
56556,BANKNIFTY25FEB54300CE,BANKNIFTY,63.85,27-Feb-2025,54300.0000,0.0500,30,OPTIDX,CE,XX,NFO,,
116143,ICICIGI25FEB1260PE,ICICIGI,0,27-Feb-2025,1260.0000,0.0500,250,OPTSTK,PE,XX,NFO,,
44769,FINNIFTY25JAN28300PE,FINNIFTY,0,30-Jan-2025,28300.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
46354,NIFTY25JAN24100CE,NIFTY,1.2,30-Jan-2025,24100.0000,0.0500,25,OPTIDX,CE,XX,NFO,,
68002,ABB25JAN5000CE,ABB,2532.75,30-Jan-2025,5000.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
51764,PEL25FEB1640CE,PEL,0,27-Feb-2025,1640.0000,0.0500,750,OPTSTK,CE,XX,NFO,,
78491,DIVISLAB25JAN6050PE,DIVISLAB,305.5,30-Jan-2025,6050.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
65581,ABFRL25MAR350PE,ABFRL,0,27-Mar-2025,350.0000,0.0500,2600,OPTSTK,PE,XX,NFO,,
151417,TVSMOTOR25JAN3480PE,TVSMOTOR,0,30-Jan-2025,3480.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
44986,NIFTY2520623950PE,NIFTY,700,06-Feb-2025,23950.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
74868,COROMANDEL25JAN1700PE,COROMANDEL,15.65,30-Jan-2025,1700.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
120199,INDUSINDBK25MAR940PE,INDUSINDBK,69.1,27-Mar-2025,940.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
55637,NIFTY25FEB22950CE,NIFTY,566.25,27-Feb-2025,22950.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
96551,HDFCBANK25JAN1560CE,HDFCBANK,102,30-Jan-2025,1560.0000,0.0500,550,OPTSTK,CE,XX,NFO,,
88084,BOSCHLTD25MAR24000PE,BOSCHLTD,6.85,27-Mar-2025,24000.0000,0.0500,25,OPTSTK,PE,XX,NFO,,
72342,CGPOWER25JAN520CE,CGPOWER,57.85,30-Jan-2025,520.0000,0.0500,725,OPTSTK,CE,XX,NFO,,
84289,GUJGASLTD25FEB580CE,GUJGASLTD,7.65,27-Feb-2025,580.0000,0.0500,1250,OPTSTK,CE,XX,NFO,,
113812,HEROMOTOCO25FEB5450PE,HEROMOTOCO,0,27-Feb-2025,5450.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
61289,APLAPOLLO25JAN1300PE,APLAPOLLO,24.2,30-Jan-2025,1300.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
36718,121NSETEST36DECFUT,121NSETEST,0,27-Nov-2036,-0.0100,0.0500,50,FUTSTK,XX,XX,NFO,,
49222,MRF25JAN164000CE,MRF,0,30-Jan-2025,164000.0000,0.0500,5,OPTSTK,CE,XX,NFO,,
50514,ASIANPAINT25JAN1800PE,ASIANPAINT,0,30-Jan-2025,1800.0000,0.0500,200,OPTSTK,PE,XX,NFO,,
116311,NESTLEIND25FEB1200PE,NESTLEIND,0,27-Feb-2025,1200.0000,0.0500,200,OPTSTK,PE,XX,NFO,,
75810,BAJAJ-AUTO25JAN9200CE,BAJAJ-AUTO,16.05,30-Jan-2025,9200.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
122544,PIDILITIND25JAN3060PE,PIDILITIND,154.05,30-Jan-2025,3060.0000,0.0500,250,OPTSTK,PE,XX,NFO,,
79429,DMART25JAN3100CE,DMART,594.75,30-Jan-2025,3100.0000,0.0500,150,OPTSTK,CE,XX,NFO,,
56748,CROMPTON25MAR230CE,CROMPTON,0,27-Mar-2025,230.0000,0.0500,1800,OPTSTK,CE,XX,NFO,,
149724,TATACONSUM25MAR940CE,TATACONSUM,41.9,27-Mar-2025,940.0000,0.0500,456,OPTSTK,CE,XX,NFO,,
70060,CAMS25JAN4600PE,CAMS,846.55,30-Jan-2025,4600.0000,0.0500,125,OPTSTK,PE,XX,NFO,,
114600,NAUKRI25FEB5200CE,NAUKRI,0,27-Feb-2025,5200.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
122828,PIDILITIND25FEB3040CE,PIDILITIND,59.95,27-Feb-2025,3040.0000,0.0500,250,OPTSTK,CE,XX,NFO,,
52871,BANKNIFTY25MAR62300PE,BANKNIFTY,0,27-Mar-2025,62300.0000,0.0500,30,OPTIDX,PE,XX,NFO,,
51325,NIFTY2521325350CE,NIFTY,0,13-Feb-2025,25350.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
56783,CYIENT25FEB720PE,CYIENT,0,27-Feb-2025,720.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
50491,DELHIVERY25JAN465CE,DELHIVERY,0,30-Jan-2025,465.0000,0.0500,1525,OPTSTK,CE,XX,NFO,,
108730,MANAPPURAM25FEB115CE,MANAPPURAM,0,27-Feb-2025,115.0000,0.0500,3000,OPTSTK,CE,XX,NFO,,
125975,LICHSGFIN25FEB590CE,LICHSGFIN,16.95,27-Feb-2025,590.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
81436,FEDERALBNK25FEB250PE,FEDERALBNK,0,27-Feb-2025,250.0000,0.0500,5000,OPTSTK,PE,XX,NFO,,
36904,MIDCPNIFTY25JAN13500CE,MIDCPNIFTY,0.45,30-Jan-2025,13500.0000,0.0500,50,OPTIDX,CE,XX,NFO,,
84344,BANKINDIA25MAR74CE,BANKINDIA,0,27-Mar-2025,74.0000,0.0500,4825,OPTSTK,CE,XX,NFO,,
82565,BALKRISIND25MAR3600PE,BALKRISIND,0,27-Mar-2025,3600.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
82156,GLENMARK25JAN1860CE,GLENMARK,0,30-Jan-2025,1860.0000,0.0500,325,OPTSTK,CE,XX,NFO,,
68074,VOLTAS25JAN940CE,VOLTAS,0,30-Jan-2025,940.0000,0.0500,300,OPTSTK,CE,XX,NFO,,
38046,ADANIENT25FEB3520CE,ADANIENT,0,27-Feb-2025,3520.0000,0.0500,300,OPTSTK,CE,XX,NFO,,
87967,HINDUNILVR25FEB1840CE,HINDUNILVR,0,27-Feb-2025,1840.0000,0.0500,300,OPTSTK,CE,XX,NFO,,
62562,LUPIN25FEB1540CE,LUPIN,0,27-Feb-2025,1540.0000,0.0500,425,OPTSTK,CE,XX,NFO,,
80366,EICHERMOT25JAN4450PE,EICHERMOT,0.35,30-Jan-2025,4450.0000,0.0500,175,OPTSTK,PE,XX,NFO,,
149660,TATACONSUM25FEB910CE,TATACONSUM,44.05,27-Feb-2025,910.0000,0.0500,456,OPTSTK,CE,XX,NFO,,
120821,OBEROIRLTY25JAN2160CE,OBEROIRLTY,1,30-Jan-2025,2160.0000,0.0500,350,OPTSTK,CE,XX,NFO,,
64218,NIFTY2522027350PE,NIFTY,0,20-Feb-2025,27350.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
113490,MRF25FEB144000PE,MRF,18991.25,27-Feb-2025,144000.0000,0.0500,5,OPTSTK,PE,XX,NFO,,
108912,GNFC25FEB470CE,GNFC,115.75,27-Feb-2025,470.0000,0.0500,1300,OPTSTK,CE,XX,NFO,,
88978,ICICIBANK25JAN1740CE,ICICIBANK,0,30-Jan-2025,1740.0000,0.0500,700,OPTSTK,CE,XX,NFO,,
116465,NESTLEIND25FEB2560PE,NESTLEIND,298.85,27-Feb-2025,2560.0000,0.0500,200,OPTSTK,PE,XX,NFO,,
49188,PNB25MAR156CE,PNB,0,27-Mar-2025,156.0000,0.0500,8000,OPTSTK,CE,XX,NFO,,
52504,SHRIRAMFIN25MAR380PE,SHRIRAMFIN,0,27-Mar-2025,380.0000,0.0500,750,OPTSTK,PE,XX,NFO,,
47306,OBEROIRLTY25JAN3000PE,OBEROIRLTY,0,30-Jan-2025,3000.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
51051,MRF25JAN168000CE,MRF,0,30-Jan-2025,168000.0000,0.0500,5,OPTSTK,CE,XX,NFO,,
151751,ULTRACEMCO25FEB7000PE,ULTRACEMCO,0,27-Feb-2025,7000.0000,0.0500,50,OPTSTK,PE,XX,NFO,,
62141,ASIANPAINT25FEB2360PE,ASIANPAINT,136.45,27-Feb-2025,2360.0000,0.0500,200,OPTSTK,PE,XX,NFO,,
100564,CYIENT25FEB2380CE,CYIENT,0,27-Feb-2025,2380.0000,0.0500,300,OPTSTK,CE,XX,NFO,,
60339,ADANIPORTS25JAN1460PE,ADANIPORTS,0,30-Jan-2025,1460.0000,0.0500,400,OPTSTK,PE,XX,NFO,,
64968,BANDHANBNK25JAN152.5CE,BANDHANBNK,1.45,30-Jan-2025,152.5000,0.0500,2800,OPTSTK,CE,XX,NFO,,
62231,AARTIIND25JAN535PE,AARTIIND,0,30-Jan-2025,535.0000,0.0500,1000,OPTSTK,PE,XX,NFO,,
49291,SUNPHARMA25MAR1240PE,SUNPHARMA,0,27-Mar-2025,1240.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
147113,PRESTIGE25MAR1200PE,PRESTIGE,11.9,27-Mar-2025,1200.0000,0.0500,325,OPTSTK,PE,XX,NFO,,
145805,WIPRO25JAN256.5PE,WIPRO,0.05,30-Jan-2025,256.5000,0.0500,3000,OPTSTK,PE,XX,NFO,,
120684,PAGEIND25FEB38000CE,PAGEIND,7813.3,27-Feb-2025,38000.0000,0.0500,15,OPTSTK,CE,XX,NFO,,
96576,HDFCBANK25JAN1800PE,HDFCBANK,131.25,30-Jan-2025,1800.0000,0.0500,550,OPTSTK,PE,XX,NFO,,
53871,ASIANPAINT25JAN1620PE,ASIANPAINT,0,30-Jan-2025,1620.0000,0.0500,200,OPTSTK,PE,XX,NFO,,
150728,TECHM25FEB1700CE,TECHM,32.6,27-Feb-2025,1700.0000,0.0500,600,OPTSTK,CE,XX,NFO,,
63746,ABBOTINDIA25FEB26750CE,ABBOTINDIA,2572.3,27-Feb-2025,26750.0000,0.0500,20,OPTSTK,CE,XX,NFO,,
135311,NTPC25FEB265PE,NTPC,0.85,27-Feb-2025,265.0000,0.0500,1500,OPTSTK,PE,XX,NFO,,
123337,JKCEMENT25MAR3500CE,JKCEMENT,0,27-Mar-2025,3500.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
80864,ESCORTS25JAN3850CE,ESCORTS,0.25,30-Jan-2025,3850.0000,0.0500,150,OPTSTK,CE,XX,NFO,,
130351,MAXHEALTH25MAR640PE,MAXHEALTH,0,27-Mar-2025,640.0000,0.0500,525,OPTSTK,PE,XX,NFO,,
103465,LICHSGFIN25FEB740CE,LICHSGFIN,0,27-Feb-2025,740.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
70349,NAUKRI25MAR4600PE,NAUKRI,0,27-Mar-2025,4600.0000,0.0500,75,OPTSTK,PE,XX,NFO,,
71292,CGPOWER25MAR200PE,CGPOWER,0,27-Mar-2025,200.0000,0.0500,725,OPTSTK,PE,XX,NFO,,
52745,YESBANK25JAN9CE,YESBANK,0,30-Jan-2025,9.0000,0.0500,26000,OPTSTK,CE,XX,NFO,,
132826,MUTHOOTFIN25FEB1660CE,MUTHOOTFIN,0,27-Feb-2025,1660.0000,0.0500,275,OPTSTK,CE,XX,NFO,,
150955,TITAN25FEB2850PE,TITAN,0,27-Feb-2025,2850.0000,0.0500,175,OPTSTK,PE,XX,NFO,,
101664,KOTAKBANK25JAN1580PE,KOTAKBANK,0.05,30-Jan-2025,1580.0000,0.0500,400,OPTSTK,PE,XX,NFO,,
65754,BANKINDIA25JAN80PE,BANKINDIA,0.25,30-Jan-2025,80.0000,0.0500,4825,OPTSTK,PE,XX,NFO,,
144964,UNIONBANK25JAN156CE,UNIONBANK,0,30-Jan-2025,156.0000,0.0500,4425,OPTSTK,CE,XX,NFO,,
62483,BSE25MAR7400PE,BSE,0,27-Mar-2025,7400.0000,0.0500,125,OPTSTK,PE,XX,NFO,,
68432,NIFTY2530622350CE,NIFTY,1183.9,06-Mar-2025,22350.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
73003,CHOLAFIN25JAN1380CE,CHOLAFIN,0.2,30-Jan-2025,1380.0000,0.0500,625,OPTSTK,CE,XX,NFO,,
148113,SBILIFE25MAR1480PE,SBILIFE,105.75,27-Mar-2025,1480.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
38567,NIFTYNXT5025FEB67100PE,NIFTYNXT50,1263.6,27-Feb-2025,67100.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
70883,ADANIPORTS25JAN1320PE,ADANIPORTS,270.05,30-Jan-2025,1320.0000,0.0500,400,OPTSTK,PE,XX,NFO,,
106659,EXIDEIND25JAN305PE,EXIDEIND,0.55,30-Jan-2025,305.0000,0.0500,1800,OPTSTK,PE,XX,NFO,,
122689,PIDILITIND25JAN4040PE,PIDILITIND,0,30-Jan-2025,4040.0000,0.0500,250,OPTSTK,PE,XX,NFO,,
44236,NIFTY25JAN23300CE,NIFTY,28.7,30-Jan-2025,23300.0000,0.0500,25,OPTIDX,CE,XX,NFO,,
46081,EXIDEIND25JAN565PE,EXIDEIND,0,30-Jan-2025,565.0000,0.0500,1800,OPTSTK,PE,XX,NFO,,
54517,BANKNIFTY25MAR39100PE,BANKNIFTY,0,27-Mar-2025,39100.0000,0.0500,30,OPTIDX,PE,XX,NFO,,
69256,ABCAPITAL25JAN250CE,ABCAPITAL,0,30-Jan-2025,250.0000,0.0500,2700,OPTSTK,CE,XX,NFO,,
35468,BANKNIFTY25JAN40100CE,BANKNIFTY,0,30-Jan-2025,40100.0000,0.0500,15,OPTIDX,CE,XX,NFO,,
49600,PETRONET25JAN400PE,PETRONET,74.15,30-Jan-2025,400.0000,0.0500,1500,OPTSTK,PE,XX,NFO,,
138269,PAYTM25FEB780PE,PAYTM,53.5,27-Feb-2025,780.0000,0.0500,650,OPTSTK,PE,XX,NFO,,
132329,MRF25FEB153000PE,MRF,0,27-Feb-2025,153000.0000,0.0500,5,OPTSTK,PE,XX,NFO,,
58990,ACC25JAN1580CE,ACC,0,30-Jan-2025,1580.0000,0.0500,300,OPTSTK,CE,XX,NFO,,
41805,JSL25JAN450CE,JSL,0,30-Jan-2025,450.0000,0.0500,775,OPTSTK,CE,XX,NFO,,
66417,ADANIENSOL25FEB740CE,ADANIENSOL,126.35,27-Feb-2025,740.0000,0.0500,625,OPTSTK,CE,XX,NFO,,
35124,AARTIIND25FEB630CE,AARTIIND,0,27-Feb-2025,630.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
45506,BAJAJFINSV25FEB2400PE,BAJAJFINSV,0,27-Feb-2025,2400.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
149154,SUNTV25FEB380CE,SUNTV,0,27-Feb-2025,380.0000,0.0500,750,OPTSTK,CE,XX,NFO,,
70858,AMBUJACEM25FEB425PE,AMBUJACEM,0,27-Feb-2025,425.0000,0.0500,900,OPTSTK,PE,XX,NFO,,
57807,IOC25JAN65CE,IOC,0,30-Jan-2025,65.0000,0.0500,4875,OPTSTK,CE,XX,NFO,,
147380,RAMCOCEM25MAR1440CE,RAMCOCEM,0,27-Mar-2025,1440.0000,0.0500,850,OPTSTK,CE,XX,NFO,,
124573,JUBLFOOD25FEB610CE,JUBLFOOD,108.75,27-Feb-2025,610.0000,0.0500,1250,OPTSTK,CE,XX,NFO,,
127497,RBLBANK25JAN202.5PE,RBLBANK,0,30-Jan-2025,202.5000,0.0500,2500,OPTSTK,PE,XX,NFO,,
59441,BANKNIFTY25MAR49700PE,BANKNIFTY,1033.55,27-Mar-2025,49700.0000,0.0500,30,OPTIDX,PE,XX,NFO,,
97084,HDFCLIFE25JAN640PE,HDFCLIFE,29.6,30-Jan-2025,640.0000,0.0500,1100,OPTSTK,PE,XX,NFO,,
107431,LTTS25FEB6000PE,LTTS,837.9,27-Feb-2025,6000.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
122896,PIDILITIND25FEB4240CE,PIDILITIND,0,27-Feb-2025,4240.0000,0.0500,250,OPTSTK,CE,XX,NFO,,
52216,MRF25MAR101000PE,MRF,0,27-Mar-2025,101000.0000,0.0500,5,OPTSTK,PE,XX,NFO,,
72437,CGPOWER25JAN660CE,CGPOWER,0.8,30-Jan-2025,660.0000,0.0500,725,OPTSTK,CE,XX,NFO,,
70440,ADANIENT25JAN1680PE,ADANIENT,0,30-Jan-2025,1680.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
63394,AUROPHARMA25FEB1160PE,AUROPHARMA,56.45,27-Feb-2025,1160.0000,0.0500,550,OPTSTK,PE,XX,NFO,,
88564,HUDCO25FEB160CE,HUDCO,74.95,27-Feb-2025,160.0000,0.0500,2425,OPTSTK,CE,XX,NFO,,
81013,ESCORTS25FEB3900PE,ESCORTS,443.95,27-Feb-2025,3900.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
101649,KOTAKBANK25JAN1300CE,KOTAKBANK,0,30-Jan-2025,1300.0000,0.0500,400,OPTSTK,CE,XX,NFO,,
102864,DIVISLAB25FEB6250PE,DIVISLAB,468.75,27-Feb-2025,6250.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
66280,BATAINDIA25FEB1160CE,BATAINDIA,79.5,27-Feb-2025,1160.0000,0.0500,375,OPTSTK,CE,XX,NFO,,
134019,NCC25FEB130PE,NCC,0,27-Feb-2025,130.0000,0.0500,1775,OPTSTK,PE,XX,NFO,,
46147,HCLTECH25JAN2440CE,HCLTECH,0,30-Jan-2025,2440.0000,0.0500,350,OPTSTK,CE,XX,NFO,,
84087,GRASIM25FEB3360CE,GRASIM,0,27-Feb-2025,3360.0000,0.0500,250,OPTSTK,CE,XX,NFO,,
131758,MOTHERSON25MAR110CE,MOTHERSON,0,27-Mar-2025,110.0000,0.0500,3550,OPTSTK,CE,XX,NFO,,
148941,SRF25MAR1720PE,SRF,0,27-Mar-2025,1720.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
95295,COFORGE25FEB11700PE,COFORGE,0,27-Feb-2025,11700.0000,0.0500,75,OPTSTK,PE,XX,NFO,,
125593,POONAWALLA25FEB320CE,POONAWALLA,9.1,27-Feb-2025,320.0000,0.0500,1450,OPTSTK,CE,XX,NFO,,
147159,PVRINOX25FEB1140PE,PVRINOX,108.05,27-Feb-2025,1140.0000,0.0500,407,OPTSTK,PE,XX,NFO,,
129219,MANAPPURAM25MAR180PE,MANAPPURAM,14.3,27-Mar-2025,180.0000,0.0500,3000,OPTSTK,PE,XX,NFO,,
78884,DLF25JAN1100PE,DLF,0,30-Jan-2025,1100.0000,0.0500,825,OPTSTK,PE,XX,NFO,,
85840,COFORGE25JAN9600CE,COFORGE,1.9,30-Jan-2025,9600.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
142819,TATAELXSI25JAN5000PE,TATAELXSI,1,30-Jan-2025,5000.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
35751,MIDCPNIFTY25JAN9900PE,MIDCPNIFTY,0,30-Jan-2025,9900.0000,0.0500,50,OPTIDX,PE,XX,NFO,,
147367,RAMCOCEM25MAR1220PE,RAMCOCEM,0,27-Mar-2025,1220.0000,0.0500,850,OPTSTK,PE,XX,NFO,,
136125,SHRIRAMFIN25JAN480CE,SHRIRAMFIN,52.35,30-Jan-2025,480.0000,0.0500,750,OPTSTK,CE,XX,NFO,,
129814,MARUTI25FEB6600CE,MARUTI,0,27-Feb-2025,6600.0000,0.0500,50,OPTSTK,CE,XX,NFO,,
62416,ASTRAL25FEB1920CE,ASTRAL,0.5,27-Feb-2025,1920.0000,0.0500,367,OPTSTK,CE,XX,NFO,,
52094,JSL25FEB390PE,JSL,0,27-Feb-2025,390.0000,0.0500,775,OPTSTK,PE,XX,NFO,,
104653,LICI25FEB640CE,LICI,0,27-Feb-2025,640.0000,0.0500,575,OPTSTK,CE,XX,NFO,,
145591,VEDL25FEB300PE,VEDL,0,27-Feb-2025,300.0000,0.0500,1150,OPTSTK,PE,XX,NFO,,
37563,FINNIFTY25MAR24800CE,FINNIFTY,536.1,27-Mar-2025,24800.0000,0.0500,65,OPTIDX,CE,XX,NFO,,
153032,ZYDUSLIFE25JAN1110CE,ZYDUSLIFE,0.05,30-Jan-2025,1110.0000,0.0500,900,OPTSTK,CE,XX,NFO,,
108501,M&MFIN25FEB280PE,M&MFIN,19.7,27-Feb-2025,280.0000,0.0500,2000,OPTSTK,PE,XX,NFO,,
150184,TATASTEEL25JAN132CE,TATASTEEL,0.3,30-Jan-2025,132.0000,0.0500,5500,OPTSTK,CE,XX,NFO,,
78712,DIXON25JAN16750PE,DIXON,2151.65,30-Jan-2025,16750.0000,0.0500,50,OPTSTK,PE,XX,NFO,,
82686,BANDHANBNK25MAR125CE,BANDHANBNK,40.8,27-Mar-2025,125.0000,0.0500,2800,OPTSTK,CE,XX,NFO,,
101383,KEI25JAN3100PE,KEI,0,30-Jan-2025,3100.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
131606,SBICARD25JAN620PE,SBICARD,0.3,30-Jan-2025,620.0000,0.0500,800,OPTSTK,PE,XX,NFO,,
60189,ADANIGREEN25JAN1340PE,ADANIGREEN,0,30-Jan-2025,1340.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
87273,HINDCOPPER25JAN215PE,HINDCOPPER,0.95,30-Jan-2025,215.0000,0.0500,2650,OPTSTK,PE,XX,NFO,,
108213,M&MFIN25JAN175CE,M&MFIN,0,30-Jan-2025,175.0000,0.0500,2000,OPTSTK,CE,XX,NFO,,
51859,COFORGE25MAR5600CE,COFORGE,0,27-Mar-2025,5600.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
72097,AMBUJACEM25FEB705PE,AMBUJACEM,0,27-Feb-2025,705.0000,0.0500,900,OPTSTK,PE,XX,NFO,,
148110,SBILIFE25MAR1440CE,SBILIFE,78.15,27-Mar-2025,1440.0000,0.0500,375,OPTSTK,CE,XX,NFO,,
73183,APLAPOLLO25MAR1160PE,APLAPOLLO,0,27-Mar-2025,1160.0000,0.0500,350,OPTSTK,PE,XX,NFO,,
149744,TATACONSUM25MAR1140CE,TATACONSUM,0,27-Mar-2025,1140.0000,0.0500,456,OPTSTK,CE,XX,NFO,,
140806,TCS25JAN4200CE,TCS,2.1,30-Jan-2025,4200.0000,0.0500,175,OPTSTK,CE,XX,NFO,,
114177,MFSL25JAN1200PE,MFSL,140,30-Jan-2025,1200.0000,0.0500,800,OPTSTK,PE,XX,NFO,,
119998,INDUSINDBK25FEB820CE,INDUSINDBK,138.05,27-Feb-2025,820.0000,0.0500,500,OPTSTK,CE,XX,NFO,,
42141,NATIONALUM25MAR80CE,NATIONALUM,0,27-Mar-2025,80.0000,0.0500,3750,OPTSTK,CE,XX,NFO,,
65324,BANKBARODA25FEB270PE,BANKBARODA,46.9,27-Feb-2025,270.0000,0.0500,2925,OPTSTK,PE,XX,NFO,,
152595,VOLTAS25MAR1200PE,VOLTAS,1.8,27-Mar-2025,1200.0000,0.0500,300,OPTSTK,PE,XX,NFO,,
107307,LTTS25FEB4400PE,LTTS,49.15,27-Feb-2025,4400.0000,0.0500,100,OPTSTK,PE,XX,NFO,,
120641,PAGEIND25JAN57500CE,PAGEIND,0,30-Jan-2025,57500.0000,0.0500,15,OPTSTK,CE,XX,NFO,,
80187,BHARATFORG25JAN1680PE,BHARATFORG,0,30-Jan-2025,1680.0000,0.0500,500,OPTSTK,PE,XX,NFO,,
46264,NIFTY25JAN23550PE,NIFTY,570.35,30-Jan-2025,23550.0000,0.0500,25,OPTIDX,PE,XX,NFO,,
69422,BSE25FEB4800CE,BSE,598.5,27-Feb-2025,4800.0000,0.0500,125,OPTSTK,CE,XX,NFO,,
60211,ADANIGREEN25JAN1520PE,ADANIGREEN,0,30-Jan-2025,1520.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
41115,LT25JANFUT,LT,3416.65,30-Jan-2025,-0.0100,0.0500,150,FUTSTK,XX,XX,NFO,,
45037,NIFTY2520624700CE,NIFTY,11.05,06-Feb-2025,24700.0000,0.0500,75,OPTIDX,CE,XX,NFO,,
37018,NIFTYNXT5025MAR66500CE,NIFTYNXT50,4859.4,27-Mar-2025,66500.0000,0.0500,25,OPTIDX,CE,XX,NFO,,
109778,LUPIN25JAN2920CE,LUPIN,0,30-Jan-2025,2920.0000,0.0500,425,OPTSTK,CE,XX,NFO,,
125422,KPITTECH25MAR720CE,KPITTECH,0,27-Mar-2025,720.0000,0.0500,400,OPTSTK,CE,XX,NFO,,
115569,HUDCO25MAR200PE,HUDCO,14.85,27-Mar-2025,200.0000,0.0500,2425,OPTSTK,PE,XX,NFO,,
57530,INDHOTEL25JAN400CE,INDHOTEL,0,30-Jan-2025,400.0000,0.0500,1000,OPTSTK,CE,XX,NFO,,
98909,JSL25FEB920PE,JSL,0,27-Feb-2025,920.0000,0.0500,775,OPTSTK,PE,XX,NFO,,
145460,VBL25JAN650CE,VBL,0.05,30-Jan-2025,650.0000,0.0500,875,OPTSTK,CE,XX,NFO,,
63370,AUROPHARMA25FEB720PE,AUROPHARMA,0,27-Feb-2025,720.0000,0.0500,550,OPTSTK,PE,XX,NFO,,
49606,PETRONET25JAN410PE,PETRONET,0,30-Jan-2025,410.0000,0.0500,1500,OPTSTK,PE,XX,NFO,,
148107,SBILIFE25MAR1360PE,SBILIFE,47,27-Mar-2025,1360.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
129542,MARICO25MAR480CE,MARICO,0,27-Mar-2025,480.0000,0.0500,1200,OPTSTK,CE,XX,NFO,,
107398,LTF25JAN125CE,LTF,16,30-Jan-2025,125.0000,0.0500,4462,OPTSTK,CE,XX,NFO,,
55602,NIFTY25FEB22050PE,NIFTY,103.1,27-Feb-2025,22050.0000,0.0500,75,OPTIDX,PE,XX,NFO,,
133462,NAUKRI25FEB7500CE,NAUKRI,210.7,27-Feb-2025,7500.0000,0.0500,75,OPTSTK,CE,XX,NFO,,
147035,POWERGRID25MAR280PE,POWERGRID,6.85,27-Mar-2025,280.0000,0.0500,1800,OPTSTK,PE,XX,NFO,,
119693,INDIGO25MAR5600PE,INDIGO,0,27-Mar-2025,5600.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
48072,VBL25MAR360PE,VBL,0,27-Mar-2025,360.0000,0.0500,875,OPTSTK,PE,XX,NFO,,
109750,LUPIN25JAN2360CE,LUPIN,0.15,30-Jan-2025,2360.0000,0.0500,425,OPTSTK,CE,XX,NFO,,
78604,BATAINDIA25JAN1100PE,BATAINDIA,2.1,30-Jan-2025,1100.0000,0.0500,375,OPTSTK,PE,XX,NFO,,
111380,HAL25JAN2950PE,HAL,0.65,30-Jan-2025,2950.0000,0.0500,150,OPTSTK,PE,XX,NFO,,
114236,HINDALCO25FEB670CE,HINDALCO,3.45,27-Feb-2025,670.0000,0.0500,1400,OPTSTK,CE,XX,NFO,,
